customer_id,customer_name,city,age,gender,signup_date
960,Darshit Warrior,Kolkata,33,Male,2025-08-25
961,Inaaya  Dubey,Bangalore,59,Male,2026-04-16
962,Zeeshan Bhargava,Mumbai,53,Female,2026-02-11
963,Rhea Handa,Mumbai,47,Male,2025-08-23
964,Prerak Comar,Hyderabad,35,Male,2025-12-11
965,Jayan Chaudhuri,Delhi,19,Male,2024-07-19
966,Kartik Sarma,Mumbai,30,Female,2024-09-02
967,Bhamini Ram,Kolkata,21,Male,2024-11-29
968,Nitya Sachar,Hyderabad,43,Male,2025-04-25
969,Zara Maharaj,Bangalore,42,Female,2026-03-20
970,Zeeshan Lala,Hyderabad,47,Female,2025-02-11
971,Shayak Venkatesh,Bangalore,28,Female,2024-11-27
972,Manjari Warrior,Hyderabad,24,Male,2025-06-17
973,Yuvraj  Bath,Hyderabad,48,Male,2025-07-25
974,Kimaya Batra,Hyderabad,27,Male,2025-05-18
975,Zain Date,Bangalore,56,Female,2025-04-18
976,Zara Samra,Bangalore,30,Male,2024-09-12
977,Kiaan Chaudhari,Hyderabad,48,Male,2026-05-07
978,Hazel Dasgupta,Mumbai,24,Female,2025-02-19
979,Madhup Gill,Delhi,59,Female,2024-07-06
980,Ojas Balay,Delhi,59,Female,2026-03-11
981,Stuvan Koshy,Delhi,53,Female,2025-01-25
982,Zoya Aurora,Bangalore,37,Female,2026-05-14
983,Miraya Chauhan,Bangalore,21,Male,2025-09-13
984,Mahika Sandal,Mumbai,24,Female,2026-01-31
985,Uthkarsh Thakkar,Delhi,18,Male,2025-07-29
986,Kavya Raju,Delhi,59,Male,2026-01-02
987,Riaan Talwar,Hyderabad,30,Female,2025-07-31
988,Gatik Ghose,Bangalore,39,Female,2026-01-11
989,Elakshi Hayre,Delhi,38,Female,2025-06-07
990,Faiyaz Chanda,Mumbai,39,Male,2024-10-01
991,Saanvi Sachdev,Mumbai,45,Female,2026-05-09
992,Seher Bose,Delhi,26,Female,2024-10-23
993,Anvi Chaudhari,Bangalore,43,Female,2026-04-05
994,Yakshit Mangat,Mumbai,26,Female,2026-05-03
995,Emir Tailor,Hyderabad,32,Female,2025-01-15
996,Zoya Toor,Mumbai,27,Male,2025-08-29
997,Zoya Hayre,Kolkata,41,Male,2026-05-07
998,Vritika Krishnan,Kolkata,59,Male,2024-10-24
999,Eshani Karan,Bangalore,25,Female,2025-03-20
1000,Yuvaan Amble,Delhi,41,Female,2024-09-24
